ProductID,ProductName,Category,SubCategory,Brand,Supplier,CostPrice,SellingPrice,LaunchDate,LastModifiedDate,IsActive
90010B,BLACK/WHITE GLASS/SILVER BRACELET,Office,Desk,UrbanHome,Retail Wholesale Ltd,7.68,9.33,2020-01-01,2026-07-05 18:58:26.354731,True
90010E,AMBER GLASS/SILVER BRACELET,Office,Organization,PrimeGoods,UK Imports,6.69,8.92,2020-01-01,2026-07-05 18:58:26.354781,True
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,Gift,Cards,RetailPlus,Retail Wholesale Ltd,2.38,2.95,2020-01-01,2026-07-05 18:58:26.354820,True
90011B,BLACK CRYSTAL DROP EARRINGS,Gift,Souvenirs,PrimeGoods,Global Traders,2.34,2.95,2020-01-01,2026-07-05 18:58:26.354856,True
90011C,GREEN CRYSTAL DROP EARRINGS,Electronics,Batteries,RetailPlus,UK Imports,2.32,2.94,2020-01-01,2026-07-05 18:58:26.354892,True
90011D,PURPLE CRYSTAL DROP EARRINGS,Gift,Cards,RetailPlus,Retail Wholesale Ltd,2.51,2.95,2020-01-01,2026-07-05 18:58:26.354928,True
90011E,AMBER CRYSTAL DROP EARRINGS,Electronics,Batteries,PrimeGoods,UK Imports,2.63,2.95,2020-01-01,2026-07-05 18:58:26.354963,True
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,Electronics,Accessories,UrbanHome,Prime Distribution,6.89,8.1,2020-01-01,2026-07-05 18:58:26.354998,True
90012B,BLACK DROP CRYSTAL NECKLACE,Office,Organization,NovaRetail,Prime Distribution,6.89,7.7,2020-01-01,2026-07-05 18:58:26.355033,True
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,Home,Storage,UrbanHome,Prime Distribution,2.71,3.79,2020-01-01,2026-07-05 18:58:26.355069,True
90013B,BLACK VINTAGE EARRINGS,Office,Organization,PrimeGoods,ABC Supplies,3.66,4.19,2020-01-01,2026-07-05 18:58:26.355105,True
90013C,GREEN VINTAGE EARRINGS ,Gift,Souvenirs,UrbanHome,ABC Supplies,3.16,4.11,2020-01-01,2026-07-05 18:58:26.355154,True
90013D,PURPLE VINTAGE EARRINGS,Home,Decor,NovaRetail,Global Traders,3.52,4.0,2020-01-01,2026-07-05 18:58:26.355191,True
90013E,AMBER VINTAGE EARRINGS ,Gift,Souvenirs,PrimeGoods,Retail Wholesale Ltd,3.02,4.29,2020-01-01,2026-07-05 18:58:26.355227,True
90014A,SILVER M.O.P. ORBIT NECKLACE,Office,Organization,UrbanHome,ABC Supplies,6.93,9.68,2020-01-01,2026-07-05 18:58:26.355262,True
90014B,GOLD M.O.P. ORBIT NECKLACE,Home,Decor,SmartLiving,ABC Supplies,7.22,9.77,2020-01-01,2026-07-05 18:58:26.355298,True
90014C,SILVER AND BLACK ORBIT NECKLACE,Office,Organization,SmartLiving,Retail Wholesale Ltd,7.2,9.76,2020-01-01,2026-07-05 18:58:26.355333,True
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,Electronics,Lighting,RetailPlus,UK Imports,6.56,8.21,2020-01-01,2026-07-05 18:58:26.355368,True
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,Electronics,Batteries,RetailPlus,ABC Supplies,7.33,8.43,2020-01-01,2026-07-05 18:58:26.355402,True
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,Electronics,Lighting,NovaRetail,UK Imports,6.08,8.47,2020-01-01,2026-07-05 18:58:26.355437,True
90018A,SILVER M.O.P ORBIT DROP EARRINGS,Office,Organization,RetailPlus,Global Traders,3.55,4.22,2020-01-01,2026-07-05 18:58:26.355497,True
90018B,GOLD M.O.P ORBIT DROP EARRINGS,Office,Stationery,PrimeGoods,Prime Distribution,3.47,4.22,2020-01-01,2026-07-05 18:58:26.355538,True
90018C,SILVER BLACK ORBIT DROP EARRINGS,Gift,Cards,RetailPlus,ABC Supplies,3.46,4.23,2020-01-01,2026-07-05 18:58:26.355574,True
90019A,SILVER M.O.P ORBIT BRACELET,Electronics,Batteries,RetailPlus,ABC Supplies,4.01,5.29,2020-01-01,2026-07-05 18:58:26.355624,True
90019B,GOLD M.O.P ORBIT BRACELET,Electronics,Lighting,RetailPlus,ABC Supplies,4.14,5.32,2020-01-01,2026-07-05 18:58:26.355661,True
90019C,SILVER BLACK ORBIT BRACELET,Home,Storage,PrimeGoods,UK Imports,4.15,5.36,2020-01-01,2026-07-05 18:58:26.355719,True
90024A,NEW BAROQUE B'FLY NECKLACE BLACK,Home,Kitchen,PrimeGoods,Retail Wholesale Ltd,6.82,8.5,2020-01-01,2026-07-05 18:58:26.355761,True
90024B,NEW BAROQUE B'FLY NECKLACE RED,Office,Stationery,SmartLiving,Retail Wholesale Ltd,6.03,8.49,2020-01-01,2026-07-05 18:58:26.355798,True
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,Home,Storage,PrimeGoods,ABC Supplies,7.44,8.5,2020-01-01,2026-07-05 18:58:26.355854,True
90024D,NEW BAROQUE B'FLY NECKLACE PINK,Office,Stationery,SmartLiving,ABC Supplies,6.45,8.5,2020-01-01,2026-07-05 18:58:26.355923,True
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,Electronics,Lighting,PrimeGoods,Global Traders,7.55,8.5,2020-01-01,2026-07-05 18:58:26.355994,True
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,Gift,Souvenirs,UrbanHome,Prime Distribution,6.08,8.44,2020-01-01,2026-07-05 18:58:26.356066,True
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,Home,Storage,RetailPlus,Retail Wholesale Ltd,3.18,3.75,2020-01-01,2026-07-05 18:58:26.356117,True
90025B,BAROQUE BUTTERFLY EARRINGS RED,Electronics,Lighting,RetailPlus,Global Traders,3.35,3.76,2020-01-01,2026-07-05 18:58:26.356155,True
90025C,BAROQUE BUTTERFLY EARRINGS GREEN,Home,Decor,NovaRetail,Prime Distribution,2.88,3.76,2020-01-01,2026-07-05 18:58:26.356191,True
90025D,BAROQUE BUTTERFLY EARRINGS PINK,Electronics,Accessories,NovaRetail,ABC Supplies,3.3,3.74,2020-01-01,2026-07-05 18:58:26.356227,True
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,Home,Decor,RetailPlus,Prime Distribution,3.09,3.79,2020-01-01,2026-07-05 18:58:26.356262,True
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,Home,Decor,SmartLiving,ABC Supplies,2.67,3.78,2020-01-01,2026-07-05 18:58:26.356297,True
90026A,GLASS BEAD HOOP NECKLACE BLACK,Gift,Seasonal,NovaRetail,Retail Wholesale Ltd,6.38,8.5,2020-01-01,2026-07-05 18:58:26.356333,True
90026B,GLASS BEAD HOOP NECKLACE MONTANA,Office,Desk,SmartLiving,Prime Distribution,6.53,8.47,2020-01-01,2026-07-05 18:58:26.356377,True
90026C,GLASS BEAD HOOP NECKLACE GREEN,Gift,Seasonal,SmartLiving,Global Traders,7.56,8.47,2020-01-01,2026-07-05 18:58:26.356413,True
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,Electronics,Lighting,UrbanHome,Global Traders,7.28,8.5,2020-01-01,2026-07-05 18:58:26.356466,True
90027A,GLASS BEAD HOOP EARRINGS BLACK,Electronics,Lighting,PrimeGoods,ABC Supplies,2.15,2.95,2020-01-01,2026-07-05 18:58:26.356507,True
90027B,GLASS BEAD HOOP EARRINGS MONTANA,Electronics,Accessories,PrimeGoods,UK Imports,2.32,2.94,2020-01-01,2026-07-05 18:58:26.356543,True
90027C,GLASS BEAD HOOP EARRINGS GREEN,Gift,Seasonal,PrimeGoods,Retail Wholesale Ltd,2.61,2.94,2020-01-01,2026-07-05 18:58:26.356578,True
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,Electronics,Accessories,SmartLiving,Global Traders,2.29,3.19,2020-01-01,2026-07-05 18:58:26.356614,True
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,Gift,Seasonal,NovaRetail,ABC Supplies,1.81,2.5,2020-01-01,2026-07-05 18:58:26.356649,True
90030B,RED KUKUI COCONUT SEED NECKLACE,Home,Decor,RetailPlus,Prime Distribution,3.1,4.07,2020-01-01,2026-07-05 18:58:26.356684,True
90030C,BROWN KUKUI COCONUT SEED NECKLACE,Home,Decor,PrimeGoods,UK Imports,2.83,3.62,2020-01-01,2026-07-05 18:58:26.356752,True
90035A,"PEARL & SHELL 42""NECKL. GREEN",Gift,Cards,UrbanHome,ABC Supplies,9.05,10.72,2020-01-01,2026-07-05 18:58:26.356790,True
90035B,"PEARL & SHELL 42""NECKL. PINK",Electronics,Lighting,UrbanHome,ABC Supplies,7.53,10.19,2020-01-01,2026-07-05 18:58:26.356825,True
90035C,"PEARL & SHELL 42""NECKL. IVORY",Office,Organization,RetailPlus,Prime Distribution,7.7,10.75,2020-01-01,2026-07-05 18:58:26.356861,True
90036A,FLOWER GARLAND NECKLACE RED,Gift,Souvenirs,UrbanHome,Retail Wholesale Ltd,6.63,8.01,2020-01-01,2026-07-05 18:58:26.356896,True
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",Home,Storage,UrbanHome,Retail Wholesale Ltd,7.0,7.95,2020-01-01,2026-07-05 18:58:26.356930,True
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",Office,Stationery,SmartLiving,ABC Supplies,6.29,7.98,2020-01-01,2026-07-05 18:58:26.356965,True
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",Home,Storage,NovaRetail,Prime Distribution,7.1,7.96,2020-01-01,2026-07-05 18:58:26.357000,True
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",Gift,Cards,RetailPlus,ABC Supplies,6.93,7.99,2020-01-01,2026-07-05 18:58:26.357035,True
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",Office,Desk,NovaRetail,UK Imports,5.74,8.04,2020-01-01,2026-07-05 18:58:26.357091,True
90037A,TINY CRYSTAL BRACELET RED,Gift,Seasonal,NovaRetail,UK Imports,2.19,2.55,2020-01-01,2026-07-05 18:58:26.357198,True
90037B,TINY CRYSTAL BRACELET GREEN,Office,Desk,PrimeGoods,ABC Supplies,1.89,2.53,2020-01-01,2026-07-05 18:58:26.357288,True
90037C,TINY CRYSTAL BRACELET BLUE,Electronics,Batteries,UrbanHome,Prime Distribution,1.93,2.53,2020-01-01,2026-07-05 18:58:26.357354,True
90037D,TINY CRYSTALS BRACELET BLACK,Electronics,Accessories,SmartLiving,Global Traders,2.23,2.57,2020-01-01,2026-07-05 18:58:26.357420,True
90038A,GLASS AND PAINTED BEADS BRACELET TO,Gift,Cards,RetailPlus,ABC Supplies,2.69,3.79,2020-01-01,2026-07-05 18:58:26.357485,True
90038B,GLASS AND PAINTED BEADS BRACELET OL,Office,Organization,RetailPlus,Global Traders,2.78,3.78,2020-01-01,2026-07-05 18:58:26.357550,True
90038C,GLASS AND BEADS BRACELET IVORY,Electronics,Accessories,SmartLiving,Prime Distribution,3.15,3.77,2020-01-01,2026-07-05 18:58:26.357612,True
90039A,FIRE POLISHED GLASS BRACELET RED,Office,Organization,PrimeGoods,Prime Distribution,3.07,3.77,2020-01-01,2026-07-05 18:58:26.357686,True
90039B,FIRE POLISHED GLASS BRACELET MONTAN,Electronics,Lighting,SmartLiving,ABC Supplies,3.19,3.77,2020-01-01,2026-07-05 18:58:26.357760,True
90039C,FIRE POLISHED GLASS BRACELET BLACK,Office,Stationery,RetailPlus,Global Traders,2.89,3.79,2020-01-01,2026-07-05 18:58:26.357819,True
90039D,FIRE POLISHED GLASS BRACELET GREEN,Office,Desk,NovaRetail,UK Imports,3.04,3.8,2020-01-01,2026-07-05 18:58:26.357906,True
90040A,MURANO STYLE GLASS BRACELET RED,Gift,Cards,UrbanHome,UK Imports,2.95,4.0,2020-01-01,2026-07-05 18:58:26.357993,True
90040B,MURANO STYLE GLASS BRACELET BLACK,Electronics,Accessories,NovaRetail,Retail Wholesale Ltd,3.03,3.67,2020-01-01,2026-07-05 18:58:26.358079,True
90040C,MURANO STYLE GLASS BRACELET GOLD,Gift,Souvenirs,SmartLiving,ABC Supplies,2.99,3.64,2020-01-01,2026-07-05 18:58:26.358165,True
90040D,MURANO STYLE GLASS BRACELET PINK,Gift,Cards,UrbanHome,UK Imports,3.21,3.71,2020-01-01,2026-07-05 18:58:26.358248,True
90042A,FRESHWATER PEARL BRACELET GOLD,Office,Organization,UrbanHome,Retail Wholesale Ltd,2.13,2.55,2020-01-01,2026-07-05 18:58:26.358335,True
90042B,FRESHWATER PEARL BRACELET PINK,Office,Stationery,SmartLiving,Prime Distribution,2.1,2.55,2020-01-01,2026-07-05 18:58:26.358419,True
90042C,FRESHWATER PEARL BRACELET IVORY,Gift,Cards,RetailPlus,Prime Distribution,2.06,2.54,2020-01-01,2026-07-05 18:58:26.358495,True
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,Home,Storage,SmartLiving,Retail Wholesale Ltd,0.33,0.38,2020-01-01,2026-07-05 18:58:26.358549,True
90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,Gift,Cards,UrbanHome,Retail Wholesale Ltd,0.42,0.49,2020-01-01,2026-07-05 18:58:26.358614,True
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,Electronics,Lighting,SmartLiving,Global Traders,1.31,1.67,2020-01-01,2026-07-05 18:58:26.358661,True
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,Gift,Seasonal,NovaRetail,UK Imports,1.38,1.67,2020-01-01,2026-07-05 18:58:26.358740,True
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,Electronics,Accessories,SmartLiving,UK Imports,1.47,1.67,2020-01-01,2026-07-05 18:58:26.358805,True
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,Gift,Souvenirs,NovaRetail,Prime Distribution,1.18,1.68,2020-01-01,2026-07-05 18:58:26.358845,True
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,Gift,Cards,UrbanHome,Retail Wholesale Ltd,1.4,1.67,2020-01-01,2026-07-05 18:58:26.358883,True
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,Home,Decor,NovaRetail,Retail Wholesale Ltd,1.34,1.67,2020-01-01,2026-07-05 18:58:26.358921,True
90060B,FIRE POLISHED GLASS NECKL GOLD,Gift,Souvenirs,RetailPlus,ABC Supplies,4.2,5.95,2020-01-01,2026-07-05 18:58:26.358959,True
90060C,FIRE POLISHED GLASS NECKL SILVER,Home,Kitchen,SmartLiving,Prime Distribution,5.12,5.95,2020-01-01,2026-07-05 18:58:26.358996,True
90060D,FIRE POLISHED GLASS NECKL BRONZE,Office,Organization,UrbanHome,UK Imports,4.2,5.95,2020-01-01,2026-07-05 18:58:26.359032,True
90060F,FIRE POLISHED GLASS NECKL GREEN,Electronics,Lighting,SmartLiving,ABC Supplies,4.38,5.93,2020-01-01,2026-07-05 18:58:26.359067,True
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,Electronics,Lighting,UrbanHome,Global Traders,5.99,8.5,2020-01-01,2026-07-05 18:58:26.359102,True
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,Home,Decor,UrbanHome,Prime Distribution,7.41,8.51,2020-01-01,2026-07-05 18:58:26.359149,True
90064A,WHITE VINTAGE CRYSTAL EARRINGS,Home,Kitchen,UrbanHome,UK Imports,2.9,4.05,2020-01-01,2026-07-05 18:58:26.359189,True
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,Home,Kitchen,UrbanHome,Prime Distribution,2.9,3.75,2020-01-01,2026-07-05 18:58:26.359225,True
90065A,WHITE VINTAGE CRYSTAL BRACELET,Electronics,Lighting,NovaRetail,ABC Supplies,5.84,7.05,2020-01-01,2026-07-05 18:58:26.359260,True
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,Office,Desk,RetailPlus,Global Traders,6.02,6.97,2020-01-01,2026-07-05 18:58:26.359295,True
90066A,PINK VINTAGE VICTORIAN CHOKER,Home,Decor,SmartLiving,ABC Supplies,5.04,6.75,2020-01-01,2026-07-05 18:58:26.359330,True
90067A,PINK VINTAGE VICTORIAN EARRINGS,Home,Storage,NovaRetail,Prime Distribution,2.35,2.94,2020-01-01,2026-07-05 18:58:26.359364,True
90067B,BROWN VINTAGE VICTORIAN EARRINGS,Gift,Seasonal,UrbanHome,Retail Wholesale Ltd,2.5,2.94,2020-01-01,2026-07-05 18:58:26.359399,True
90081A,LILY BROOCH AMETHYST COLOUR,Office,Organization,NovaRetail,Prime Distribution,3.79,4.96,2020-01-01,2026-07-05 18:58:26.359435,True
90081B,LILY BROOCH WHITE/SILVER COLOUR,Gift,Souvenirs,SmartLiving,Prime Distribution,3.51,4.95,2020-01-01,2026-07-05 18:58:26.359470,True
90081C,LILY BROOCH OLIVE COLOUR,Office,Desk,PrimeGoods,UK Imports,3.7,5.03,2020-01-01,2026-07-05 18:58:26.359505,True
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,Electronics,Accessories,PrimeGoods,Retail Wholesale Ltd,5.58,6.48,2020-01-01,2026-07-05 18:58:26.359540,True
90082B,DIAMANTE BOW BROOCH RED COLOUR,Home,Kitchen,RetailPlus,Global Traders,4.52,6.35,2020-01-01,2026-07-05 18:58:26.359575,True
90082C,DIAMANTE BOW BROOCH WHITE COLOUR,Gift,Seasonal,UrbanHome,Global Traders,4.99,6.64,2020-01-01,2026-07-05 18:58:26.359631,True
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,Gift,Souvenirs,UrbanHome,Global Traders,4.79,6.49,2020-01-01,2026-07-05 18:58:26.359675,True
90120A,PINK MURANO TWIST BRACELET,Gift,Souvenirs,PrimeGoods,ABC Supplies,3.27,4.26,2020-01-01,2026-07-05 18:58:26.359737,True
90120B,BLUE MURANO TWIST BRACELET,Electronics,Batteries,PrimeGoods,Prime Distribution,3.1,4.19,2020-01-01,2026-07-05 18:58:26.359776,True
90120C,GREEN MURANO TWIST BRACELET,Home,Kitchen,SmartLiving,Prime Distribution,3.15,4.24,2020-01-01,2026-07-05 18:58:26.359812,True
90120D,WHITE MURANO TWIST BRACELET,Gift,Souvenirs,NovaRetail,Prime Distribution,3.32,4.2,2020-01-01,2026-07-05 18:58:26.359848,True
90121B,VINTAGE ROSE BEAD BRACELET BLUE,Office,Organization,RetailPlus,Retail Wholesale Ltd,3.48,4.25,2020-01-01,2026-07-05 18:58:26.359882,True
90122A,PINK CRYSTAL+GLASS BRACELET,Home,Storage,NovaRetail,ABC Supplies,3.97,5.0,2020-01-01,2026-07-05 18:58:26.359917,True
90122B,JADE CRYSTAL+GLASS BRACELET,Home,Storage,PrimeGoods,Retail Wholesale Ltd,4.05,5.0,2020-01-01,2026-07-05 18:58:26.359952,True
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,Gift,Cards,SmartLiving,ABC Supplies,4.19,5.01,2020-01-01,2026-07-05 18:58:26.359987,True
90123A,PINK HEART OF GLASS BRACELET,Home,Kitchen,PrimeGoods,UK Imports,5.02,5.94,2020-01-01,2026-07-05 18:58:26.360022,True
90123B,TURQUOISE HEART OF GLASS BRACELET,Home,Storage,SmartLiving,Global Traders,4.61,5.95,2020-01-01,2026-07-05 18:58:26.360056,True
90123C,GREEN HEART OF GLASS BRACELET,Electronics,Lighting,SmartLiving,ABC Supplies,4.19,5.96,2020-01-01,2026-07-05 18:58:26.360091,True
90123D,WHITE HEART OF GLASS BRACELET,Office,Desk,PrimeGoods,Retail Wholesale Ltd,4.8,5.94,2020-01-01,2026-07-05 18:58:26.360125,True
90124A,PINK MURANO TWIST NECKLACE,Electronics,Batteries,UrbanHome,Retail Wholesale Ltd,7.65,9.99,2020-01-01,2026-07-05 18:58:26.360161,True
90124B,BLUE MURANO TWIST NECKLACE,Gift,Souvenirs,PrimeGoods,Retail Wholesale Ltd,7.15,10.06,2020-01-01,2026-07-05 18:58:26.360196,True
90124C,GREEN MURANO TWIST NECKLACE,Electronics,Lighting,UrbanHome,Global Traders,7.49,10.03,2020-01-01,2026-07-05 18:58:26.360231,True
90125A,PINK BERTIE GLASS BEAD BAG CHARM,Office,Desk,RetailPlus,UK Imports,1.46,2.03,2020-01-01,2026-07-05 18:58:26.360266,True
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,Home,Storage,UrbanHome,Global Traders,1.7,2.21,2020-01-01,2026-07-05 18:58:26.360301,True
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,Electronics,Lighting,PrimeGoods,Global Traders,1.42,1.66,2020-01-01,2026-07-05 18:58:26.360337,True
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,Gift,Seasonal,SmartLiving,ABC Supplies,2.33,2.75,2020-01-01,2026-07-05 18:58:26.360371,True
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,Office,Desk,PrimeGoods,Global Traders,1.89,2.5,2020-01-01,2026-07-05 18:58:26.360407,True
90126A,PINK BERTIE MOBILE PHONE CHARM,Home,Decor,RetailPlus,Retail Wholesale Ltd,1.83,2.25,2020-01-01,2026-07-05 18:58:26.360441,True
90126B,BLUE BERTIE MOBILE PHONE CHARM,Gift,Souvenirs,UrbanHome,ABC Supplies,2.04,2.83,2020-01-01,2026-07-05 18:58:26.360476,True
90126C,AMBER BERTIE MOBILE PHONE CHARM,Gift,Cards,UrbanHome,ABC Supplies,2.08,2.69,2020-01-01,2026-07-05 18:58:26.360511,True
90127A,PINK BEADS+HAND PHONE CHARM,Electronics,Batteries,SmartLiving,Global Traders,1.59,1.85,2020-01-01,2026-07-05 18:58:26.360546,True
90127B,BLUE BEADS+HAND PHONE CHARM,Office,Organization,NovaRetail,Prime Distribution,1.11,1.25,2020-01-01,2026-07-05 18:58:26.360581,True
90128A,PINK LEAVES AND BEADS PHONE CHARM,Home,Kitchen,SmartLiving,Prime Distribution,1.37,1.77,2020-01-01,2026-07-05 18:58:26.360617,True
90128B,BLUE LEAVES AND BEADS PHONE CHARM,Home,Storage,PrimeGoods,Global Traders,1.1,1.56,2020-01-01,2026-07-05 18:58:26.360652,True
90128C,GREEN LEAVES AND BEADS PHONE CHARM,Office,Stationery,NovaRetail,Prime Distribution,1.55,1.97,2020-01-01,2026-07-05 18:58:26.360706,True
90128D,PURPLE LEAVES AND BEADS PHONE CHAR,Electronics,Batteries,RetailPlus,Global Traders,1.79,2.03,2020-01-01,2026-07-05 18:58:26.360748,True
90129A,PINK GLASS TASSLE BAG CHARM ,Gift,Seasonal,UrbanHome,UK Imports,1.42,1.93,2020-01-01,2026-07-05 18:58:26.360800,True
90129B,TURQUOISE GLASS TASSLE BAG CHARM ,Electronics,Lighting,SmartLiving,Retail Wholesale Ltd,1.44,2.06,2020-01-01,2026-07-05 18:58:26.360870,True
90129C,GREEN GLASS TASSLE BAG CHARM,Office,Stationery,PrimeGoods,Retail Wholesale Ltd,1.61,2.1,2020-01-01,2026-07-05 18:58:26.360938,True
90129D,AMBER GLASS TASSLE BAG CHARM,Electronics,Accessories,SmartLiving,Global Traders,1.88,2.16,2020-01-01,2026-07-05 18:58:26.361003,True
90129E,PURPLE GLASS TASSLE BAG CHARM,Home,Kitchen,NovaRetail,Prime Distribution,1.36,1.91,2020-01-01,2026-07-05 18:58:26.361045,True
90129F,RED GLASS TASSLE BAG CHARM,Home,Storage,RetailPlus,Global Traders,1.55,2.15,2020-01-01,2026-07-05 18:58:26.361081,True
90130A,WHITE STONE/CRYSTAL EARRINGS,Office,Stationery,PrimeGoods,Global Traders,2.64,2.94,2020-01-01,2026-07-05 18:58:26.361116,True
90130B,TURQ STONE/CRYSTAL EARRINGS,Electronics,Lighting,NovaRetail,ABC Supplies,2.26,2.94,2020-01-01,2026-07-05 18:58:26.361164,True
90130C,GREEN STONE/CRYSTAL EARRINGS,Office,Stationery,RetailPlus,ABC Supplies,2.09,2.94,2020-01-01,2026-07-05 18:58:26.361203,True
90130D,RED STONE/CRYSTAL EARRINGS,Home,Kitchen,PrimeGoods,Global Traders,2.17,2.94,2020-01-01,2026-07-05 18:58:26.361239,True
90135A,ORANGE/FUSCHIA STONES NECKLACE,Office,Stationery,NovaRetail,Retail Wholesale Ltd,4.29,4.99,2020-01-01,2026-07-05 18:58:26.361274,True
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,Office,Organization,UrbanHome,Retail Wholesale Ltd,4.0,5.31,2020-01-01,2026-07-05 18:58:26.361310,True
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,Electronics,Batteries,UrbanHome,ABC Supplies,4.46,5.02,2020-01-01,2026-07-05 18:58:26.361345,True
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,Office,Organization,SmartLiving,ABC Supplies,3.99,5.3,2020-01-01,2026-07-05 18:58:26.361380,True
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,Electronics,Batteries,NovaRetail,UK Imports,4.02,5.29,2020-01-01,2026-07-05 18:58:26.361415,True
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,Gift,Cards,SmartLiving,Global Traders,3.76,5.06,2020-01-01,2026-07-05 18:58:26.361449,True
90142A,GREEN PENDANT SHELL NECKLACE,Gift,Seasonal,NovaRetail,Global Traders,3.87,5.09,2020-01-01,2026-07-05 18:58:26.361484,True
90142B,IVORY PENDANT SHELL NECKLACE,Electronics,Accessories,SmartLiving,Global Traders,4.11,5.09,2020-01-01,2026-07-05 18:58:26.361520,True
90142C,ROSE PINK PENDANT SHELL NECKLACE,Gift,Seasonal,UrbanHome,Prime Distribution,4.44,5.09,2020-01-01,2026-07-05 18:58:26.361554,True
90142D,MOP PENDANT SHELL NECKLACE,Office,Desk,UrbanHome,UK Imports,3.64,4.98,2020-01-01,2026-07-05 18:58:26.361588,True
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,Electronics,Accessories,RetailPlus,ABC Supplies,4.23,5.76,2020-01-01,2026-07-05 18:58:26.361622,True
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,Gift,Souvenirs,PrimeGoods,UK Imports,5.17,5.88,2020-01-01,2026-07-05 18:58:26.361657,True
90152C,BLUE/NAT SHELL NECKLACE W PENDANT,Office,Stationery,NovaRetail,Prime Distribution,4.83,5.95,2020-01-01,2026-07-05 18:58:26.361748,True
90160A,PURPLE BOUDICCA LARGE BRACELET,Office,Desk,NovaRetail,Prime Distribution,6.0,6.98,2020-01-01,2026-07-05 18:58:26.361813,True
90160B,RED BOUDICCA LARGE BRACELET,Gift,Cards,NovaRetail,UK Imports,5.87,6.84,2020-01-01,2026-07-05 18:58:26.361879,True
90160C,TURQ+RED BOUDICCA LARGE BRACELET,Electronics,Lighting,SmartLiving,UK Imports,5.96,7.01,2020-01-01,2026-07-05 18:58:26.361943,True
90160D,PINK BOUDICCA LARGE BRACELET,Electronics,Lighting,SmartLiving,Global Traders,5.87,6.98,2020-01-01,2026-07-05 18:58:26.362010,True
90161A,ANT COPPER RED BOUDICCA BRACELET,Electronics,Accessories,RetailPlus,Global Traders,3.57,5.03,2020-01-01,2026-07-05 18:58:26.362074,True
90161B,ANT COPPER TURQ BOUDICCA BRACELET,Gift,Souvenirs,RetailPlus,Retail Wholesale Ltd,3.89,5.02,2020-01-01,2026-07-05 18:58:26.362142,True
90161C,ANT COPPER LIME BOUDICCA BRACELET,Gift,Seasonal,RetailPlus,Prime Distribution,3.9,5.02,2020-01-01,2026-07-05 18:58:26.362214,True
90161D,ANT COPPER PINK BOUDICCA BRACELET,Home,Storage,RetailPlus,ABC Supplies,4.0,4.99,2020-01-01,2026-07-05 18:58:26.362285,True
90162A,ANT SILVER TURQUOISE BOUDICCA RING,Electronics,Lighting,SmartLiving,Prime Distribution,2.16,2.95,2020-01-01,2026-07-05 18:58:26.362357,True
